distributor_id,industry,sku,category,sales,avg_quarterly_sales,movement_category,quarter,year,total_quarter_sales,prev_quarter_sales,is_diwali,is_ganesh_chaturthi,is_gudi_padwa,is_eid,is_akshay_tritiya,is_dussehra_navratri,is_onam,is_christmas,time_idx,date
DIST033,E-commerce,Head & Shoulders Shampoo,Beauty,3820.55,2075.29,Slow Moving,4,2021,3820.55,2988.37,1,0,0,0,0,1,0,1,24185,2021-11-04
DIST025,Financial Services,Milton Thermosteel Flask,Home Goods,22162.22,21658.67,Medium,3,2021,22162.22,14253.18,0,1,0,1,0,1,1,0,18174,2021-09-12
DIST012,Retail,PlayStation 5 Digital Edition,Toys,9986.34,13593.1,Slow Moving,1,2022,9986.34,20708.98,0,0,1,1,0,0,0,0,8674,2022-04-04
DIST014,Manufacturing,Bosch Spark Plug Set,Automotive,3238.44,5780.38,Fast Moving,2,2025,3238.44,2829.72,0,0,1,1,1,0,0,0,10141,2025-05-18
DIST035,Education,Real Mixed Fruit Juice,Beverages,3326.91,3092.51,Medium,3,2020,3326.91,2192.13,0,1,0,0,0,1,1,0,26256,2020-08-24
DIST005,Financial Services,"Samsung 43"" Crystal 4K TV",Electronics,2193.25,2013.53,Fast Moving,2,2021,2193.25,1506.54,0,0,1,1,1,0,0,0,3685,2021-04-14
DIST001,Manufacturing,Prestige Popular Pressure Cooker,Home Goods,2137.16,2876.37,Medium,1,2025,2137.16,3700.31,0,0,1,1,0,0,0,0,317,2025-02-04
DIST044,Healthcare,Garmin Forerunner Watch,Sports,2805.47,4715.79,Slow Moving,3,2025,2805.47,2504.18,0,1,0,0,0,1,1,0,32999,2025-07-20
DIST036,Healthcare,Carrom Board Full Size,Toys,4327.14,5188.35,Fast Moving,3,2024,4327.14,3263.17,0,1,0,0,0,1,1,0,26883,2024-09-08
DIST046,Manufacturing,Philips Dry Iron,Home Goods,794.85,1900.07,Slow Moving,1,2020,794.85,715.36,0,0,1,0,0,0,0,0,34172,2020-03-23
DIST017,Retail,Pediasure Growth Supplement,Health,780.22,1532.91,Slow Moving,1,2024,780.22,1488.05,0,0,1,1,0,0,0,0,12850,2024-04-08
DIST036,Healthcare,Supreme Plastic Chair Set,Home Goods,2230.66,2453.24,Fast Moving,1,2022,2230.66,4381.4,0,0,1,1,0,0,0,0,26803,2022-03-31
DIST042,Retail,Rubik's Cube Original,Toys,695.75,2167.18,Fast Moving,1,2022,695.75,1754.1,0,0,1,1,0,0,0,0,31416,2022-04-02
DIST049,Financial Services,JK Tyre 185/65 R15,Automotive,6041.57,3179.2,Medium,4,2022,6041.57,4399.79,1,0,0,0,0,1,0,1,36811,2022-10-25
DIST048,Manufacturing,Asian Paints Tractor Emulsion,Paint and ancillaries,14499.73,22882.43,Fast Moving,3,2020,14499.73,18908.19,0,1,0,0,0,1,1,0,36368,2020-08-22
DIST038,Education,Dulux Velvet Touch Diamond Glo,Paint and ancillaries,2858.73,2159.99,Fast Moving,2,2024,2858.73,1760.91,0,0,1,1,1,0,0,0,28478,2024-04-11
DIST009,Manufacturing,Drools Focus Puppy Super Premium 4kg,Pet Supplies,1325.39,1410.32,Medium,1,2024,1325.39,2651.75,0,0,1,1,0,0,0,0,6187,2024-04-08
DIST022,E-commerce,AccuCheck Sugar Test Strips,Health,9280.91,6422.28,Medium,3,2024,9280.91,8276.08,0,1,0,0,0,1,1,0,15759,2024-09-07
DIST018,Manufacturing,Fevicol Adhesive 200g,Office Supplies,5183.7,5737.77,Fast Moving,4,2025,5183.7,4852.14,1,0,0,0,0,1,0,1,13081,2025-11-13
DIST048,Manufacturing,Pawzone Cat Scratch Post,Pet Supplies,1569.65,2378.99,Medium,2,2020,1569.65,1261.18,0,0,1,1,1,0,0,0,35612,2020-03-23
DIST046,Manufacturing,Sony WH-1000XM5 Headphones,Electronics,5878.39,9515.13,Medium,1,2022,5878.39,12686.26,0,0,1,1,0,0,0,0,34316,2022-04-01
DIST035,Education,Haldiram's Bhujia,Food,18412.54,22105.21,Fast Moving,2,2022,18412.54,15572.2,0,0,1,0,1,0,0,0,25759,2022-04-03
DIST048,Manufacturing,Everest Chicken Masala,Food,839.2,1251.2,Fast Moving,4,2025,839.2,759.93,1,0,0,0,0,1,0,1,36226,2025-11-11
DIST030,Financial Services,Fluval Aquarium Filter,Pet Supplies,4160.43,3819.25,Fast Moving,4,2021,4160.43,3444.2,1,0,0,0,0,1,0,1,21947,2021-11-05
DIST001,Manufacturing,Revlon ColorStay Eyeliner,Beauty,3651.45,3873.66,Medium,4,2023,3651.45,2639.96,1,0,0,0,0,1,0,1,357,2023-11-11
DIST025,Financial Services,Paper Boat Aam Panna,Beverages,9326.04,6158.53,Medium,4,2023,9326.04,12247.97,1,0,0,0,0,1,0,1,18275,2023-11-11
DIST015,Retail,Fevicol Marine Waterproof,Paint and ancillaries,1740.32,3298.47,Fast Moving,4,2024,1740.32,2637.93,1,0,0,0,0,1,0,1,10526,2024-10-30
DIST035,Education,Drools Focus Puppy Super Premium 4kg,Pet Supplies,1610.38,1410.32,Fast Moving,4,2023,1610.38,1643.37,1,0,0,0,0,1,0,1,25331,2023-11-10
DIST017,Retail,Speedo Swimming Goggles,Sports,2850.37,2407.12,Medium,4,2023,2850.37,2268.87,1,0,0,0,0,1,0,1,12323,2023-11-12
DIST004,Healthcare,Voltas 2 Ton Window AC,Electronics,9357.3,4366.23,Fast Moving,4,2024,9357.3,5740.58,1,0,0,0,0,1,0,1,2929,2024-11-03
DIST046,Manufacturing,Nerolac Excel Anti-Peel Exterior,Paint and ancillaries,5817.89,3593.19,Slow Moving,2,2024,5817.89,3139.34,0,0,1,1,1,0,0,0,34807,2024-04-10
DIST029,Manufacturing,Nivea Men Face Wash,Beauty,830.88,1370.86,Slow Moving,3,2025,830.88,859.38,0,1,0,0,0,1,1,0,21324,2025-08-20
DIST023,Manufacturing,Parker Vector Fountain Pen,Office Supplies,13298.47,13816.22,Fast Moving,3,2020,13298.47,14943.75,0,1,0,0,0,1,1,0,16398,2020-08-20
DIST036,Healthcare,Exide Battery 65Ah,Automotive,69930.74,36472.36,Slow Moving,4,2021,69930.74,60799.91,1,0,0,0,0,1,0,1,27033,2021-11-05
DIST015,Retail,Under Armour Performance Polo,Apparel,5879.18,7390.86,Medium,3,2022,5879.18,5206.12,0,1,0,1,0,1,1,0,10657,2022-08-30
DIST048,Manufacturing,Hasbro Gaming Jenga,Toys,437.37,845.34,Fast Moving,1,2021,437.37,807.6,0,0,1,0,0,0,0,0,36094,2021-04-11
DIST038,Education,Revital H Capsules,Health,8416.26,9972.53,Medium,1,2023,8416.26,12649.88,0,0,1,1,0,0,0,0,28290,2023-03-21
DIST021,Healthcare,Thums Up 1.25L,Beverages,33868.55,17644.64,Medium,3,2024,33868.55,17657.78,0,1,0,0,0,1,1,0,15043,2024-09-09
DIST029,Manufacturing,Bose QuietComfort Earbuds,Electronics,2800.25,3486.49,Slow Moving,3,2020,2800.25,2109.1,0,1,0,0,0,1,1,0,20852,2020-08-23
DIST020,Retail,Yamaha Bike Oil 10W-40,Automotive,7900.76,5202.68,Fast Moving,4,2021,7900.76,6336.29,1,0,0,0,0,1,0,1,14367,2021-11-05
DIST038,Education,Berger Silk Luxury Emulsion,Paint and ancillaries,7010.14,6173.7,Medium,3,2020,7010.14,11634.6,0,1,0,0,0,1,1,0,28581,2020-08-20
DIST027,Wholesale,Spaces Cotton Towel Set,Home Goods,1742.59,2129.66,Slow Moving,3,2021,1742.59,1112.27,0,1,0,1,0,1,1,0,19342,2021-09-09
DIST017,Retail,MRF Cricket Bat,Sports,71885.12,62431.54,Slow Moving,4,2022,71885.12,68470.46,1,0,0,0,0,1,0,1,12566,2022-10-22
DIST011,Healthcare,Nintendo Switch Console,Toys,1719.13,1603.13,Slow Moving,3,2021,1719.13,1494.19,0,1,0,1,0,1,1,0,8164,2021-09-09
DIST029,Manufacturing,Asian Paints Ultra Adhesive,Paint and ancillaries,974.36,3065.84,Fast Moving,1,2023,974.36,1322.63,0,0,1,1,0,0,0,0,20578,2023-03-24
DIST047,Manufacturing,Scotch Magic Tape,Office Supplies,6213.98,4473.52,Medium,3,2022,6213.98,4639.2,0,1,0,1,0,1,1,0,35442,2022-08-30
DIST018,Manufacturing,Nerolac Excel Anti-Peel Exterior,Paint and ancillaries,4632.45,3593.19,Slow Moving,3,2025,4632.45,5997.38,0,1,0,0,0,1,1,0,13103,2025-07-24
DIST004,Healthcare,Tommy Hilfiger Classic Shirt,Apparel,3954.85,4766.13,Slow Moving,1,2023,3954.85,7878.21,0,0,1,1,0,0,0,0,2780,2023-03-24
DIST013,Manufacturing,Mobil Super Mileage 15W-40,Automotive,2462.35,2485.01,Medium,2,2023,2462.35,1970.12,0,0,1,0,1,0,0,0,9112,2023-03-20
DIST042,Retail,Louis Vuitton Neverfull Bag,Apparel,85709.5,68246.14,Slow Moving,4,2021,85709.5,45147.53,1,0,0,0,0,1,0,1,32196,2021-11-03
DIST029,Manufacturing,Nivea Men Face Wash,Beauty,709.81,1370.86,Fast Moving,3,2020,709.81,616.86,0,1,0,0,0,1,1,0,21304,2020-08-20
DIST004,Healthcare,Chess Set Wooden,Toys,6003.26,12565.45,Fast Moving,1,2023,6003.26,10721.13,0,0,1,1,0,0,0,0,2600,2023-03-24
DIST005,Financial Services,Kinley Water 1L Pack,Beverages,5677.19,8863.91,Fast Moving,1,2023,5677.19,10649.29,0,0,1,1,0,0,0,0,3714,2023-03-21
DIST032,Manufacturing,Fevicol Marine Waterproof,Paint and ancillaries,1988.82,3298.47,Fast Moving,4,2024,1988.82,2157.41,1,0,0,0,0,1,0,1,23263,2024-10-30
DIST006,Financial Services,Kissan Mixed Fruit Jam,Food,11557.52,8738.38,Medium,2,2022,11557.52,11060.6,0,0,1,0,1,0,0,0,4080,2022-03-31
DIST049,Financial Services,Amaron Battery 45Ah,Automotive,12681.65,15903.38,Slow Moving,3,2025,12681.65,13922.61,0,1,0,0,0,1,1,0,36846,2025-09-07
DIST008,Manufacturing,Honda Engine Oil 10W-30,Automotive,2927.2,4770.42,Fast Moving,1,2021,2927.2,5351.85,0,0,1,0,0,0,0,0,5622,2021-04-12
DIST039,Financial Services,Nike Football,Sports,1036.97,1785.87,Fast Moving,1,2024,1036.97,2215.39,0,0,1,1,0,0,0,0,28843,2024-04-09
DIST026,Manufacturing,Rubik's Cube Original,Toys,3132.58,2167.18,Fast Moving,4,2020,3132.58,2055.44,1,0,0,1,0,1,0,1,18935,2020-11-16
DIST029,Manufacturing,Basil Rubber Chew Toy,Pet Supplies,7004.01,10800.74,Slow Moving,2,2023,7004.01,4628.04,0,0,1,0,1,0,0,0,20556,2023-03-23
DIST006,Financial Services,Supradyn Multivitamin Tablets,Health,2505.12,3263.81,Medium,1,2020,2505.12,2254.61,0,0,1,0,0,0,0,0,4497,2020-03-26
DIST044,Healthcare,Volini Spray,Health,3400.94,4947.15,Slow Moving,2,2025,3400.94,2632.15,0,0,1,1,1,0,0,0,32975,2025-06-06
DIST009,Manufacturing,PetSafe Drinkwell Water Fountain,Pet Supplies,1710.46,2523.22,Slow Moving,3,2020,1710.46,1596.48,0,1,0,0,0,1,1,0,6263,2020-08-20
DIST005,Financial Services,Ponds Face Powder,Beauty,1448.78,2244.92,Fast Moving,1,2022,1448.78,2751.64,0,0,1,1,0,0,0,0,3530,2022-04-01
DIST001,Manufacturing,Dr. Fixit Raincoat Waterproofing,Paint and ancillaries,660.71,1123.28,Fast Moving,4,2022,660.71,693.24,1,0,0,0,0,1,0,1,287,2022-10-24
DIST004,Healthcare,Fluval Aquarium Filter,Pet Supplies,4012.1,3819.25,Slow Moving,4,2023,4012.1,3161.74,1,0,0,0,0,1,0,1,2287,2023-11-10
DIST035,Education,Dulux Velvet Touch Diamond Glo,Paint and ancillaries,3275.55,2159.99,Fast Moving,2,2023,3275.55,1348.5,0,0,1,0,1,0,0,0,25423,2023-03-22
DIST021,Healthcare,Camlin Permanent Marker Set,Office Supplies,20272.73,17387.3,Medium,3,2022,20272.73,16259.93,0,1,0,1,0,1,1,0,15436,2022-09-02
DIST004,Healthcare,Voltas 2 Ton Window AC,Electronics,3787.63,4366.23,Medium,2,2024,3787.63,3111.44,0,0,1,1,1,0,0,0,2927,2024-04-07
DIST008,Manufacturing,Patanjali Honey 500g,Food,4139.35,11020.67,Medium,1,2021,4139.35,9169.6,0,0,1,0,0,0,0,0,6106,2021-04-11
DIST008,Manufacturing,Volini Spray,Health,3890.48,4947.15,Fast Moving,2,2024,3890.48,2400.12,0,0,1,1,1,0,0,0,5771,2024-04-08
DIST049,Financial Services,Castrol Engine Oil 3L,Automotive,6797.06,5056.99,Medium,4,2021,6797.06,5751.8,1,0,0,0,0,1,0,1,36742,2021-11-06
DIST031,Education,Zandu Balm,Health,12250.6,10870.3,Slow Moving,2,2025,12250.6,8931.31,0,0,1,1,1,0,0,0,22855,2025-05-15
DIST019,E-commerce,UNO Card Game,Toys,11097.88,6096.26,Slow Moving,4,2020,11097.88,7022.02,1,0,0,1,0,1,0,1,13648,2020-11-16
DIST029,Manufacturing,Nike Football,Sports,1127.27,1785.87,Medium,1,2020,1127.27,1014.54,0,0,1,0,0,0,0,0,20826,2020-03-23
DIST031,Education,Dr. Fixit Raincoat Waterproofing,Paint and ancillaries,503.18,1123.28,Fast Moving,1,2020,503.18,452.86,0,0,1,0,0,0,0,0,22261,2020-03-27
DIST019,E-commerce,Nivea Men Face Wash,Beauty,696.39,1370.86,Medium,1,2020,696.39,626.75,0,0,1,0,0,0,0,0,13513,2020-03-26
DIST009,Manufacturing,Berger Silk Luxury Emulsion,Paint and ancillaries,8665.7,6173.7,Slow Moving,2,2023,8665.7,3614.84,0,0,1,0,1,0,0,0,6530,2023-03-20
DIST027,Wholesale,Bosch Spark Plug Set,Automotive,7785.18,5780.38,Medium,4,2023,7785.18,6335.92,1,0,0,0,0,1,0,1,19762,2023-11-11
DIST015,Retail,Pedigree Adult Dog Food 10kg,Pet Supplies,8346.71,4920.06,Slow Moving,4,2025,8346.71,6130.42,1,0,0,0,0,1,0,1,11011,2025-12-25
DIST021,Healthcare,"Sony Bravia 55"" OLED TV",Electronics,1797.26,1982.55,Fast Moving,1,2022,1797.26,4464.79,0,0,1,1,0,0,0,0,15010,2022-04-04
DIST019,E-commerce,Garmin Forerunner Watch,Sports,3536.55,4715.79,Fast Moving,2,2023,3536.55,3213.28,0,0,1,0,1,0,0,0,13914,2023-03-20
DIST038,Education,Strauss Yoga Mat,Sports,38328.2,18825.74,Fast Moving,4,2021,38328.2,27048.3,1,0,0,0,0,1,0,1,28444,2021-11-02
DIST040,Retail,Fossil Chronograph Watch,Apparel,2112.47,1148.1,Fast Moving,4,2024,2112.47,1336.95,1,0,0,0,0,1,0,1,29483,2024-10-31
DIST040,Retail,Slazenger Tennis Balls,Sports,5178.12,3804.0,Slow Moving,2,2024,5178.12,4240.48,0,0,1,1,1,0,0,0,29595,2024-04-08
DIST036,Healthcare,Yamaha Bike Oil 10W-40,Automotive,6080.7,5202.68,Slow Moving,1,2022,6080.7,12508.54,0,0,1,1,0,0,0,0,27195,2022-04-02
DIST010,E-commerce,Cetaphil Gentle Skin Cleanser,Health,3588.8,4301.95,Slow Moving,3,2021,3588.8,2743.25,0,1,0,1,0,1,1,0,7231,2021-09-11
DIST017,Retail,"Samsung 43"" Crystal 4K TV",Electronics,1405.67,2013.53,Medium,2,2024,1405.67,1082.09,0,0,1,1,1,0,0,0,12712,2024-04-10
DIST008,Manufacturing,Levi's 501 Original Jeans,Apparel,8000.44,7288.33,Fast Moving,2,2025,8000.44,7536.22,0,0,1,1,1,0,0,0,5959,2025-05-19
DIST042,Retail,Nerolac Beauty Gold Washable,Paint and ancillaries,2690.23,2630.98,Slow Moving,1,2025,2690.23,2959.88,0,0,1,1,0,0,0,0,32232,2025-03-01
DIST031,Education,Dr. Fixit Raincoat Waterproofing,Paint and ancillaries,646.36,1123.28,Medium,1,2024,646.36,848.11,0,0,1,1,0,0,0,0,22277,2024-04-10
DIST017,Retail,Kangaro Stapler HS-10D,Office Supplies,1024.76,2122.68,Slow Moving,2,2023,1024.76,1338.63,0,0,1,0,1,0,0,0,12049,2023-03-21
DIST017,Retail,Columbia Hiking Backpack,Sports,9849.2,7917.89,Fast Moving,4,2020,9849.2,6652.14,1,0,0,1,0,1,0,1,12606,2020-11-16
DIST031,Education,"Sony Bravia 55"" OLED TV",Electronics,1243.29,1982.55,Medium,3,2020,1243.29,937.95,0,1,0,0,0,1,1,0,22584,2020-08-24
DIST035,Education,Ponds Face Powder,Beauty,1315.3,2244.92,Fast Moving,1,2023,1315.3,1538.59,0,0,1,1,0,0,0,0,26219,2023-03-20
DIST033,E-commerce,Vans Old Skool Sneakers,Apparel,17377.24,13401.03,Fast Moving,2,2025,17377.24,14549.02,0,0,1,1,1,0,0,0,24777,2025-04-07
DIST040,Retail,Exide Battery 65Ah,Automotive,22900.44,36472.36,Medium,1,2022,22900.44,39762.69,0,0,1,1,0,0,0,0,29817,2022-03-31
DIST034,E-commerce,Bournvita 1kg,Food,22835.23,29034.11,Medium,3,2024,22835.23,22434.79,0,1,0,0,0,1,1,0,25289,2024-09-05
DIST042,Retail,Asian Paints Premium Emulsion,Paint and ancillaries,9337.69,11871.07,Medium,1,2020,9337.69,8403.92,0,0,1,0,0,0,0,0,31660,2020-03-25
DIST043,Education,H&M Basic T-Shirt Pack,Apparel,2554.83,2242.81,Fast Moving,4,2024,2554.83,2074.93,1,0,0,0,0,1,0,1,32276,2024-11-01
DIST010,E-commerce,Nerf Elite Blaster,Toys,1670.63,1725.61,Medium,2,2024,1670.63,1037.66,0,0,1,1,1,0,0,0,7583,2024-04-08
DIST008,Manufacturing,Honda Engine Oil 10W-30,Automotive,3433.08,4770.42,Slow Moving,2,2024,3433.08,2924.29,0,0,1,1,1,0,0,0,5635,2024-04-07
DIST045,E-commerce,Fossil Chronograph Watch,Apparel,1062.86,1148.1,Fast Moving,1,2023,1062.86,1947.72,0,0,1,1,0,0,0,0,33425,2023-03-23
DIST010,E-commerce,Bombay Dyeing Bedsheet Set,Home Goods,5305.74,6567.88,Fast Moving,2,2020,5305.74,3869.27,0,0,1,1,1,0,0,0,7521,2020-03-26
DIST011,Healthcare,Kong Classic Dog Toy,Pet Supplies,9150.89,7035.35,Slow Moving,3,2020,9150.89,8040.46,0,1,0,0,0,1,1,0,7890,2020-08-24
DIST041,E-commerce,Cello Finesse Dinner Set,Home Goods,1551.96,2944.2,Medium,1,2025,1551.96,3523.55,0,0,1,1,0,0,0,0,30559,2025-01-15
DIST035,Education,PetSafe Gentle Leader Collar,Pet Supplies,825.86,1265.77,Fast Moving,2,2025,825.86,940.59,0,0,1,1,1,0,0,0,25360,2025-05-03
DIST019,E-commerce,JK Easy Copier Paper,Office Supplies,572.16,846.22,Medium,3,2025,572.16,546.46,0,1,0,0,0,1,1,0,13736,2025-07-18
DIST020,Retail,PetSafe Gentle Leader Collar,Pet Supplies,1787.5,1265.77,Fast Moving,2,2025,1787.5,1491.65,0,0,1,1,1,0,0,0,14495,2025-04-05
DIST009,Manufacturing,Horlicks Classic 1kg,Beverages,2526.72,2457.11,Medium,4,2023,2526.72,3008.28,1,0,0,0,0,1,0,1,6440,2023-11-12
DIST050,Wholesale,Pedigree Adult Dog Food 10kg,Pet Supplies,6138.67,4920.06,Fast Moving,1,2025,6138.67,9146.02,0,0,1,1,0,0,0,0,37578,2025-01-03
DIST045,E-commerce,Wilson Tennis Racket,Sports,499.63,1333.02,Fast Moving,1,2020,499.63,449.67,0,0,1,0,0,0,0,0,33737,2020-03-23
DIST013,Manufacturing,Nivia Basketball,Sports,4494.57,5532.88,Medium,3,2022,4494.57,3648.08,0,1,0,1,0,1,1,0,9358,2022-08-30
DIST042,Retail,Asian Paints Premium Emulsion,Paint and ancillaries,12977.84,11871.07,Fast Moving,3,2023,12977.84,18025.28,0,1,0,1,0,1,1,0,31674,2023-09-21
DIST010,E-commerce,Under Armour Performance Polo,Apparel,9252.48,7390.86,Fast Moving,2,2025,9252.48,6496.2,0,0,1,1,1,0,0,0,7655,2025-05-25
DIST015,Retail,Havells Table Fan,Home Goods,1037.08,956.25,Fast Moving,2,2020,1037.08,725.3,0,0,1,1,1,0,0,0,11013,2020-03-27
DIST046,Manufacturing,Bournvita 1kg,Food,41515.75,29034.11,Medium,2,2025,41515.75,39664.78,0,0,1,1,1,0,0,0,34074,2025-05-04
DIST042,Retail,Remote Control Car,Toys,4575.08,2551.44,Slow Moving,4,2020,4575.08,3133.97,1,0,0,1,0,1,0,1,31458,2020-11-14
DIST016,E-commerce,Vicks VapoRub,Health,2525.43,2366.74,Fast Moving,2,2025,2525.43,1829.68,0,0,1,1,1,0,0,0,11670,2025-04-13
DIST007,E-commerce,Pawzone Cat Scratch Post,Pet Supplies,1612.58,2378.99,Medium,2,2022,1612.58,1472.89,0,0,1,0,1,0,0,0,5305,2022-04-04
DIST028,Financial Services,Patanjali Honey 500g,Food,11549.97,11020.67,Medium,4,2025,11549.97,10602.35,1,0,0,0,0,1,0,1,20094,2025-12-07
DIST036,Healthcare,Cello Finesse Dinner Set,Home Goods,4314.29,2944.2,Fast Moving,4,2022,4314.29,3002.57,1,0,0,0,0,1,0,1,26714,2022-10-24
DIST011,Healthcare,Cello Finesse Dinner Set,Home Goods,4429.3,2944.2,Fast Moving,4,2025,4429.3,2871.08,1,0,0,0,0,1,0,1,8157,2025-11-17
DIST032,Manufacturing,H&M Basic T-Shirt Pack,Apparel,3023.21,2242.81,Medium,3,2021,3023.21,2132.82,0,1,0,1,0,1,1,0,23711,2021-09-10
DIST013,Manufacturing,Remote Control Car,Toys,1132.77,2551.44,Slow Moving,1,2024,1132.77,2306.52,0,0,1,1,0,0,0,0,9205,2024-04-09
DIST017,Retail,Red Bull Energy Drink,Beverages,4872.12,7460.29,Medium,1,2025,4872.12,10792.7,0,0,1,1,0,0,0,0,12375,2025-03-03
DIST037,Education,Remote Control Car,Toys,1527.2,2551.44,Slow Moving,2,2025,1527.2,1319.01,0,0,1,1,1,0,0,0,27937,2025-04-07
DIST008,Manufacturing,Cosco Volleyball,Sports,1130.28,838.75,Fast Moving,4,2024,1130.28,783.01,1,0,0,0,0,1,0,1,5819,2024-11-01
DIST040,Retail,Nerolac Beauty Gold Washable,Paint and ancillaries,2823.48,2630.98,Slow Moving,3,2020,2823.48,3513.42,0,1,0,0,0,1,1,0,29604,2020-08-21
DIST002,Hospitality,Everest Chicken Masala,Food,1019.04,1251.2,Slow Moving,2,2021,1019.04,809.23,0,0,1,1,1,0,0,0,898,2021-04-13
DIST039,Financial Services,MRF Cricket Bat,Sports,49932.6,62431.54,Medium,3,2023,49932.6,41708.17,0,1,0,1,0,1,1,0,29158,2023-09-17
DIST010,E-commerce,Farmina N&D Dog Food 12kg,Pet Supplies,2308.11,2546.34,Medium,3,2021,2308.11,1940.51,0,1,0,1,0,1,1,0,6912,2021-09-11
DIST009,Manufacturing,Vaseline Body Lotion,Beauty,3770.29,3547.06,Fast Moving,3,2020,3770.29,4341.09,0,1,0,0,0,1,1,0,6218,2020-08-21
DIST022,E-commerce,Vicks VapoRub,Health,3764.33,2366.74,Medium,4,2021,3764.33,3022.29,1,0,0,0,0,1,0,1,15839,2021-11-03
DIST006,Financial Services,Nerolac Impressions HD Paint,Paint and ancillaries,1511.45,930.34,Fast Moving,3,2025,1511.45,2317.52,0,1,0,0,0,1,1,0,4317,2025-08-24
DIST008,Manufacturing,Volini Spray,Health,2965.1,4947.15,Medium,3,2020,2965.1,3393.12,0,1,0,0,0,1,1,0,5757,2020-08-23
DIST030,Financial Services,Slazenger Tennis Balls,Sports,2859.66,3804.0,Medium,1,2025,2859.66,5096.93,0,0,1,1,0,0,0,0,21667,2025-01-23
DIST007,E-commerce,Cadbury Dairy Milk Chocolate,Food,11608.25,12480.74,Slow Moving,2,2025,11608.25,9281.52,0,0,1,1,1,0,0,0,5387,2025-04-17
DIST047,Manufacturing,L'Oreal Paris Shampoo,Beauty,779.17,680.41,Slow Moving,3,2025,779.17,771.66,0,1,0,0,0,1,1,0,35386,2025-07-04
DIST010,E-commerce,Honda Engine Oil 10W-30,Automotive,5143.53,4770.42,Fast Moving,1,2024,5143.53,8082.18,0,0,1,1,0,0,0,0,7194,2024-04-07
DIST028,Financial Services,Louis Vuitton Neverfull Bag,Apparel,44332.55,68246.14,Slow Moving,2,2020,44332.55,39899.3,0,0,1,1,1,0,0,0,20117,2020-03-25
DIST045,E-commerce,Asian Paints Apcolite Premium Enamel,Paint and ancillaries,7202.05,6108.35,Fast Moving,2,2024,7202.05,3601.54,0,0,1,1,1,0,0,0,33338,2024-04-09
DIST035,Education,Ajanta Wall Clock,Home Goods,595.56,538.67,Slow Moving,4,2022,595.56,407.3,1,0,0,0,0,1,0,1,25577,2022-10-25
DIST030,Financial Services,Fluval Aquarium Filter,Pet Supplies,3860.53,3819.25,Fast Moving,3,2025,3860.53,3878.96,0,1,0,0,0,1,1,0,21962,2025-09-14
DIST041,E-commerce,Pigeon Favorite Electric Kettle,Home Goods,8317.71,6581.96,Fast Moving,2,2025,8317.71,7450.03,0,0,1,1,1,0,0,0,30631,2025-04-22
DIST002,Hospitality,Himalaya Purifying Neem Face Wash,Beauty,5528.71,9807.82,Slow Moving,3,2023,5528.71,4599.28,0,1,0,1,0,1,1,0,1071,2023-09-20
DIST046,Manufacturing,Olay Total Effects Day Cream,Beauty,2650.07,2151.41,Medium,2,2023,2650.07,2270.96,0,0,1,0,1,0,0,0,34433,2023-03-22
DIST027,Wholesale,Ponds Face Powder,Beauty,1187.57,2244.92,Medium,1,2021,1187.57,1856.23,0,0,1,0,0,0,0,0,19685,2021-04-11
DIST036,Healthcare,MDH Garam Masala,Food,7582.88,6345.93,Slow Moving,2,2024,7582.88,6109.3,0,0,1,1,1,0,0,0,26653,2024-04-07
DIST048,Manufacturing,Fossil Chronograph Watch,Apparel,482.34,1148.1,Slow Moving,2,2021,482.34,1147.31,0,0,1,1,1,0,0,0,35889,2021-04-13
DIST001,Manufacturing,Camlin Permanent Marker Set,Office Supplies,16094.83,17387.3,Fast Moving,4,2022,16094.83,12920.42,1,0,0,0,0,1,0,1,264,2022-10-23
DIST049,Financial Services,Scotch Magic Tape,Office Supplies,3114.95,4473.52,Slow Moving,1,2025,3114.95,3995.88,0,0,1,1,0,0,0,0,36455,2025-01-10
DIST019,E-commerce,JK Easy Copier Paper,Office Supplies,812.85,846.22,Medium,4,2024,812.85,751.74,1,0,0,0,0,1,0,1,13733,2024-10-30
DIST044,Healthcare,Michael Kors Crossbody Bag,Apparel,11458.8,7211.41,Slow Moving,4,2021,11458.8,8114.39,1,0,0,0,0,1,0,1,32917,2021-11-04
DIST044,Healthcare,Garmin Forerunner Watch,Sports,1967.07,4715.79,Slow Moving,1,2024,1967.07,2643.93,0,0,1,1,0,0,0,0,32994,2024-04-09
DIST005,Financial Services,Patanjali Ashwagandha,Health,2757.33,3786.83,Fast Moving,3,2024,2757.33,2263.17,0,1,0,0,0,1,1,0,3833,2024-09-09
DIST019,E-commerce,Lenovo ThinkPad X1,Electronics,16584.78,16091.06,Fast Moving,2,2020,16584.78,9944.89,0,0,1,1,1,0,0,0,13809,2020-03-26
DIST013,Manufacturing,Royal Canin Maxi Puppy 4kg,Pet Supplies,5867.86,4123.24,Slow Moving,3,2022,5867.86,4320.99,0,1,0,1,0,1,1,0,9038,2022-08-29
DIST016,E-commerce,Dr. Fixit Raincoat Waterproofing,Paint and ancillaries,717.69,1123.28,Fast Moving,3,2021,717.69,986.18,0,1,0,1,0,1,1,0,11862,2021-09-12
